EUR/USD,20090601 00:26:59.510,1.41022,1.41039
EUR/USD,20090601 00:26:59.522,1.41022,1.4103
EUR/USD,20090601 00:26:59.548,1.41022,1.41029
EUR/USD,20090601 00:26:59.760,1.41027,1.41029
EUR/USD,20090601 00:26:59.769,1.41027,1.41034
EUR/USD,20090601 00:26:59.820,1.41027,1.41034
EUR/USD,20090601 00:27:01.014,1.41034,1.41038
EUR/USD,20090601 00:27:01.015,1.41032,1.41039
EUR/USD,20090601 00:27:02.759,1.41038,1.4104
EUR/USD,20090601 00:27:02.760,1.41036,1.4104
EUR/USD,20090601 00:27:02.766,1.41036,1.41042
EUR/USD,20090601 00:27:02.815,1.41036,1.41044
EUR/USD,20090601 00:27:03.510,1.41034,1.41047
EUR/USD,20090601 00:27:03.526,1.41034,1.4104
EUR/USD,20090601 00:27:04.264,1.41034,1.41039
EUR/USD,20090601 00:27:04.266,1.41034,1.4104
EUR/USD,20090601 00:27:06.510,1.41035,1.4104
EUR/USD,20090601 00:27:06.511,1.41037,1.4104
EUR/USD,20090601 00:27:06.520,1.41037,1.41046
EUR/USD,20090601 00:27:06.772,1.41037,1.4104
EUR/USD,20090601 00:27:07.034,1.41037,1.41042
EUR/USD,20090601 00:27:07.052,1.41037,1.41046
EUR/USD,20090601 00:27:13.513,1.41032,1.41047
EUR/USD,20090601 00:27:13.525,1.41032,1.4104
EUR/USD,20090601 00:27:13.764,1.41034,1.4104
EUR/USD,20090601 00:27:13.775,1.41034,1.41043
EUR/USD,20090601 00:27:14.028,1.41034,1.4104
EUR/USD,20090601 00:27:14.273,1.41034,1.41043
EUR/USD,20090601 00:27:15.003,1.41038,1.41043
EUR/USD,20090601 00:27:18.261,1.41032,1.41046
EUR/USD,20090601 00:27:18.262,1.41034,1.41046
EUR/USD,20090601 00:27:18.280,1.41034,1.4104
EUR/USD,20090601 00:27:34.512,1.41038,1.4104
EUR/USD,20090601 00:27:34.513,1.41036,1.4104
EUR/USD,20090601 00:27:34.526,1.41036,1.41042
EUR/USD,20090601 00:27:34.586,1.41036,1.41044
EUR/USD,20090601 00:27:34.759,1.41032,1.41047
EUR/USD,20090601 00:27:34.771,1.41032,1.4104
EUR/USD,20090601 00:27:35.013,1.41038,1.4104
EUR/USD,20090601 00:27:35.024,1.41038,1.41043
EUR/USD,20090601 00:27:41.012,1.41032,1.41046
EUR/USD,20090601 00:27:41.029,1.41032,1.4104
EUR/USD,20090601 00:27:41.262,1.41038,1.4104
EUR/USD,20090601 00:27:41.273,1.41038,1.41042
EUR/USD,20090601 00:27:41.317,1.41038,1.41043
EUR/USD,20090601 00:27:41.500,1.41038,1.41041
EUR/USD,20090601 00:27:41.510,1.41034,1.41041
EUR/USD,20090601 00:27:41.523,1.41034,1.4104
EUR/USD,20090601 00:27:42.014,1.41038,1.4104
EUR/USD,20090601 00:27:42.021,1.41038,1.41041
EUR/USD,20090601 00:27:42.114,1.41038,1.41043
EUR/USD,20090601 00:27:47.758,1.41032,1.41046
EUR/USD,20090601 00:27:47.759,1.41032,1.41044
EUR/USD,20090601 00:27:47.767,1.41032,1.4104
EUR/USD,20090601 00:27:48.013,1.41038,1.4104
EUR/USD,20090601 00:27:48.014,1.41037,1.4104
EUR/USD,20090601 00:27:48.025,1.41037,1.41041
EUR/USD,20090601 00:27:48.064,1.41037,1.41047
EUR/USD,20090601 00:27:48.453,1.41037,1.41046
EUR/USD,20090601 00:27:53.262,1.41034,1.41046
EUR/USD,20090601 00:27:53.280,1.41034,1.4104
EUR/USD,20090601 00:27:56.022,1.41031,1.4104
EUR/USD,20090601 00:27:56.023,1.41031,1.41038
EUR/USD,20090601 00:27:56.028,1.41029,1.41038
EUR/USD,20090601 00:28:00.512,1.41034,1.41038
EUR/USD,20090601 00:28:00.758,1.41031,1.4104
EUR/USD,20090601 00:28:00.759,1.41031,1.41039
EUR/USD,20090601 00:28:00.766,1.41028,1.41039
EUR/USD,20090601 00:28:00.816,1.41027,1.41039
EUR/USD,20090601 00:28:01.013,1.41034,1.41038
EUR/USD,20090601 00:28:01.258,1.41028,1.4104
EUR/USD,20090601 00:28:06.259,1.41034,1.41038
EUR/USD,20090601 00:28:06.510,1.41031,1.4104
EUR/USD,20090601 00:28:06.516,1.41027,1.4104
EUR/USD,20090601 00:28:06.524,1.41027,1.41039
EUR/USD,20090601 00:28:06.572,1.41027,1.41039
EUR/USD,20090601 00:28:25.759,1.41032,1.41039
EUR/USD,20090601 00:28:25.764,1.41032,1.41039
EUR/USD,20090601 00:28:26.012,1.41029,1.4104
EUR/USD,20090601 00:28:26.050,1.41027,1.4104
EUR/USD,20090601 00:28:30.261,1.41032,1.41039
EUR/USD,20090601 00:28:30.266,1.41034,1.41038
EUR/USD,20090601 00:28:30.511,1.41031,1.4104
EUR/USD,20090601 00:28:30.538,1.41029,1.4104
EUR/USD,20090601 00:28:30.539,1.41029,1.41039
EUR/USD,20090601 00:28:30.558,1.41027,1.41039
EUR/USD,20090601 00:28:30.759,1.41034,1.41038
EUR/USD,20090601 00:28:30.760,1.41032,1.41039
EUR/USD,20090601 00:28:30.776,1.41032,1.4104
EUR/USD,20090601 00:28:31.013,1.41031,1.4104
EUR/USD,20090601 00:28:31.037,1.41029,1.41039
EUR/USD,20090601 00:28:32.258,1.41034,1.41038
EUR/USD,20090601 00:28:32.259,1.41032,1.41039
EUR/USD,20090601 00:28:32.268,1.41032,1.4104
EUR/USD,20090601 00:28:50.866,1.41032,1.41038
EUR/USD,20090601 00:29:01.260,1.41037,1.41038
EUR/USD,20090601 00:29:01.272,1.41037,1.41041
EUR/USD,20090601 00:29:01.329,1.41037,1.41043
EUR/USD,20090601 00:29:01.761,1.41044,1.41048
EUR/USD,20090601 00:29:01.816,1.41044,1.41048
EUR/USD,20090601 00:29:05.514,1.41049,1.41053
EUR/USD,20090601 00:29:05.539,1.41047,1.41053
EUR/USD,20090601 00:29:05.763,1.41054,1.41058
EUR/USD,20090601 00:29:05.764,1.41052,1.41059
EUR/USD,20090601 00:29:06.262,1.41059,1.4106
EUR/USD,20090601 00:29:06.280,1.41059,1.41063
EUR/USD,20090601 00:29:07.016,1.41052,1.41063
EUR/USD,20090601 00:29:07.017,1.41054,1.41063
EUR/USD,20090601 00:29:07.048,1.41054,1.4106
EUR/USD,20090601 00:29:08.760,1.4105,1.4106
EUR/USD,20090601 00:29:09.826,1.4105,1.41059
EUR/USD,20090601 00:29:10.017,1.41046,1.41059
EUR/USD,20090601 00:29:10.509,1.41048,1.41057
EUR/USD,20090601 00:29:10.519,1.41051,1.41057
EUR/USD,20090601 00:29:10.735,1.41051,1.41058
EUR/USD,20090601 00:29:11.260,1.41051,1.41057
EUR/USD,20090601 00:29:12.510,1.41053,1.41059
EUR/USD,20090601 00:29:14.759,1.41057,1.4106
EUR/USD,20090601 00:29:14.760,1.41059,1.4106
EUR/USD,20090601 00:29:14.771,1.41059,1.41061
EUR/USD,20090601 00:29:14.825,1.41059,1.41068
EUR/USD,20090601 00:29:14.977,1.41059,1.41068
EUR/USD,20090601 00:29:15.510,1.41054,1.41068
EUR/USD,20090601 00:29:15.512,1.41054,1.4106
EUR/USD,20090601 00:29:17.014,1.41059,1.4106
EUR/USD,20090601 00:29:17.027,1.41059,1.41063
EUR/USD,20090601 00:29:18.262,1.41065,1.41068
EUR/USD,20090601 00:29:18.264,1.41063,1.4107
EUR/USD,20090601 00:29:20.508,1.41061,1.41075
EUR/USD,20090601 00:29:20.509,1.41062,1.41074
EUR/USD,20090601 00:29:20.758,1.41062,1.41071
EUR/USD,20090601 00:29:20.778,1.41062,1.4107
EUR/USD,20090601 00:29:21.509,1.41061,1.4107
EUR/USD,20090601 00:29:23.759,1.41061,1.41069
EUR/USD,20090601 00:29:23.773,1.41056,1.41069
EUR/USD,20090601 00:29:23.844,1.41051,1.41069
EUR/USD,20090601 00:29:25.509,1.41051,1.41062
EUR/USD,20090601 00:29:25.510,1.41051,1.41061
EUR/USD,20090601 00:29:25.521,1.41051,1.4106
EUR/USD,20090601 00:29:27.509,1.41058,1.4106
EUR/USD,20090601 00:29:27.521,1.41058,1.41061
EUR/USD,20090601 00:29:27.557,1.41058,1.41061
EUR/USD,20090601 00:29:28.013,1.41054,1.41068
EUR/USD,20090601 00:29:28.753,1.41051,1.41066
EUR/USD,20090601 00:29:31.012,1.41058,1.41063
EUR/USD,20090601 00:29:31.013,1.41058,1.41068
EUR/USD,20090601 00:29:31.024,1.41061,1.41068
EUR/USD,20090601 00:29:31.061,1.41061,1.4107
EUR/USD,20090601 00:29:32.265,1.41061,1.41068
EUR/USD,20090601 00:29:32.266,1.41061,1.41066
EUR/USD,20090601 00:29:32.281,1.41055,1.41066
EUR/USD,20090601 00:29:32.316,1.41054,1.41066
EUR/USD,20090601 00:29:36.985,1.41054,1.41062
EUR/USD,20090601 00:29:37.012,1.41051,1.41062
EUR/USD,20090601 00:29:37.013,1.41051,1.41062
EUR/USD,20090601 00:29:37.026,1.41051,1.4106
EUR/USD,20090601 00:29:43.447,1.41051,1.41059
EUR/USD,20090601 00:29:48.510,1.41051,1.4106
EUR/USD,20090601 00:29:51.778,1.41051,1.4106
EUR/USD,20090601 00:29:55.259,1.41054,1.4106
EUR/USD,20090601 00:29:55.273,1.41054,1.41062
EUR/USD,20090601 00:29:55.494,1.41054,1.4106
EUR/USD,20090601 00:29:55.511,1.41055,1.4106
EUR/USD,20090601 00:29:55.813,1.41055,1.41064
EUR/USD,20090601 00:29:55.975,1.41055,1.4106
EUR/USD,20090601 00:29:56.013,1.41051,1.4106
EUR/USD,20090601 00:29:56.489,1.41051,1.4106
EUR/USD,20090601 00:29:56.512,1.41055,1.4106
EUR/USD,20090601 00:29:56.525,1.41055,1.41064
EUR/USD,20090601 00:30:00.972,1.41055,1.4106
EUR/USD,20090601 00:30:01.014,1.41051,1.4106
EUR/USD,20090601 00:30:01.015,1.41051,1.4106
EUR/USD,20090601 00:30:01.267,1.41052,1.4106
EUR/USD,20090601 00:30:01.277,1.41055,1.4106
EUR/USD,20090601 00:30:01.316,1.41055,1.4106
EUR/USD,20090601 00:30:01.763,1.41055,1.41059
EUR/USD,20090601 00:30:01.794,1.41052,1.41059
EUR/USD,20090601 00:30:01.821,1.41051,1.41059
EUR/USD,20090601 00:30:01.981,1.41052,1.41059
EUR/USD,20090601 00:30:02.032,1.41051,1.41059
EUR/USD,20090601 00:30:06.510,1.41051,1.4106
EUR/USD,20090601 00:30:09.515,1.41051,1.41056
EUR/USD,20090601 00:30:12.758,1.41051,1.41058
EUR/USD,20090601 00:30:12.769,1.41047,1.41058
EUR/USD,20090601 00:30:12.806,1.41042,1.41058
EUR/USD,20090601 00:30:13.015,1.41043,1.41052
EUR/USD,20090601 00:30:13.023,1.41043,1.4105
EUR/USD,20090601 00:30:13.514,1.41039,1.4105
EUR/USD,20090601 00:30:13.949,1.41037,1.4105
EUR/USD,20090601 00:30:14.512,1.41037,1.41043
EUR/USD,20090601 00:30:14.513,1.41034,1.41043
EUR/USD,20090601 00:30:14.514,1.41032,1.41043
EUR/USD,20090601 00:30:14.520,1.41032,1.4104
EUR/USD,20090601 00:30:14.762,1.41039,1.4104
EUR/USD,20090601 00:30:14.763,1.41037,1.4104
EUR/USD,20090601 00:30:14.769,1.41037,1.41043
EUR/USD,20090601 00:30:14.845,1.41037,1.41044
EUR/USD,20090601 00:30:16.760,1.41041,1.41049
EUR/USD,20090601 00:30:16.761,1.41042,1.41048
EUR/USD,20090601 00:30:17.018,1.41042,1.41051
EUR/USD,20090601 00:30:17.025,1.41042,1.4105
EUR/USD,20090601 00:30:17.272,1.41041,1.4105
EUR/USD,20090601 00:30:17.278,1.41038,1.4105
EUR/USD,20090601 00:30:19.005,1.41039,1.4105
EUR/USD,20090601 00:30:19.758,1.41042,1.4105
EUR/USD,20090601 00:30:19.759,1.41044,1.41048
EUR/USD,20090601 00:30:19.763,1.41042,1.4105
EUR/USD,20090601 00:30:25.761,1.41039,1.4105
EUR/USD,20090601 00:30:27.016,1.4104,1.41049
EUR/USD,20090601 00:30:27.017,1.4104,1.4105
EUR/USD,20090601 00:30:27.063,1.41041,1.4105
EUR/USD,20090601 00:30:27.265,1.41042,1.4105
EUR/USD,20090601 00:30:27.555,1.41038,1.4105
EUR/USD,20090601 00:30:27.575,1.41037,1.4105
EUR/USD,20090601 00:30:27.896,1.41039,1.4105
EUR/USD,20090601 00:30:41.106,1.41039,1.41049
EUR/USD,20090601 00:30:41.336,1.41039,1.4105
EUR/USD,20090601 00:30:41.659,1.41039,1.41049
EUR/USD,20090601 00:30:46.759,1.41032,1.41049
EUR/USD,20090601 00:30:46.769,1.41032,1.4104
EUR/USD,20090601 00:30:55.258,1.41031,1.4104
EUR/USD,20090601 00:30:55.265,1.4103,1.41035
EUR/USD,20090601 00:30:55.303,1.41027,1.41035
EUR/USD,20090601 00:30:55.796,1.41027,1.41029
EUR/USD,20090601 00:30:55.800,1.41027,1.4103
EUR/USD,20090601 00:30:55.863,1.41024,1.4103
EUR/USD,20090601 00:30:56.021,1.41024,1.41029
EUR/USD,20090601 00:30:56.026,1.41024,1.4103
EUR/USD,20090601 00:30:56.262,1.41027,1.4103
EUR/USD,20090601 00:30:56.273,1.41027,1.41034
EUR/USD,20090601 00:30:56.512,1.41024,1.41038
EUR/USD,20090601 00:30:56.513,1.41023,1.41039
EUR/USD,20090601 00:30:56.528,1.41023,1.4103
EUR/USD,20090601 00:30:56.530,1.41023,1.41029
EUR/USD,20090601 00:30:56.540,1.41022,1.41029
EUR/USD,20090601 00:30:57.261,1.41024,1.41029
EUR/USD,20090601 00:30:57.267,1.41024,1.41036
EUR/USD,20090601 00:30:57.330,1.41024,1.41039
EUR/USD,20090601 00:30:59.035,1.41024,1.4103
EUR/USD,20090601 00:30:59.514,1.41032,1.41034
EUR/USD,20090601 00:31:00.262,1.41029,1.41039
EUR/USD,20090601 00:31:00.263,1.41027,1.41039
EUR/USD,20090601 00:31:00.442,1.41027,1.41038
EUR/USD,20090601 00:31:00.463,1.41027,1.41039
EUR/USD,20090601 00:31:00.822,1.41027,1.41039
EUR/USD,20090601 00:31:15.015,1.41032,1.41039
EUR/USD,20090601 00:31:15.042,1.41032,1.41039
EUR/USD,20090601 00:31:15.513,1.41037,1.41039
EUR/USD,20090601 00:31:15.531,1.41037,1.41049
EUR/USD,20090601 00:31:21.802,1.41037,1.41047
EUR/USD,20090601 00:31:26.011,1.41037,1.41048
EUR/USD,20090601 00:31:45.258,1.41043,1.41048
EUR/USD,20090601 00:31:45.260,1.41041,1.41048
EUR/USD,20090601 00:31:45.315,1.41041,1.41049
EUR/USD,20090601 00:31:51.270,1.41041,1.41049
EUR/USD,20090601 00:31:51.282,1.41039,1.41049
EUR/USD,20090601 00:31:51.969,1.41039,1.41048
EUR/USD,20090601 00:31:52.308,1.41039,1.41047
EUR/USD,20090601 00:31:54.808,1.41039,1.41046
EUR/USD,20090601 00:31:55.800,1.41039,1.41047
EUR/USD,20090601 00:31:56.264,1.41044,1.41047
EUR/USD,20090601 00:31:56.340,1.41044,1.41048
EUR/USD,20090601 00:31:56.516,1.41041,1.4105
EUR/USD,20090601 00:31:56.535,1.41037,1.4105
EUR/USD,20090601 00:31:56.579,1.41037,1.41049
EUR/USD,20090601 00:31:56.765,1.41044,1.41048
EUR/USD,20090601 00:31:56.766,1.41042,1.41049
EUR/USD,20090601 00:31:57.514,1.41038,1.4105
EUR/USD,20090601 00:31:57.515,1.4104,1.4105
EUR/USD,20090601 00:31:58.512,1.41045,1.41049
EUR/USD,20090601 00:31:58.761,1.41049,1.41054
EUR/USD,20090601 00:31:58.762,1.41048,1.41055
EUR/USD,20090601 00:31:58.767,1.41051,1.41055
EUR/USD,20090601 00:31:59.016,1.41051,1.41058
EUR/USD,20090601 00:31:59.035,1.41049,1.41058
EUR/USD,20090601 00:31:59.261,1.41049,1.4106
EUR/USD,20090601 00:31:59.262,1.41048,1.4106
EUR/USD,20090601 00:31:59.272,1.41048,1.41071
EUR/USD,20090601 00:31:59.273,1.41061,1.41071
EUR/USD,20090601 00:31:59.322,1.41061,1.41075
EUR/USD,20090601 00:31:59.481,1.41061,1.41074
EUR/USD,20090601 00:31:59.543,1.41051,1.4107
EUR/USD,20090601 00:31:59.576,1.41053,1.4107
EUR/USD,20090601 00:31:59.669,1.41051,1.4107
EUR/USD,20090601 00:31:59.775,1.41061,1.4107
EUR/USD,20090601 00:32:02.510,1.41056,1.4107
EUR/USD,20090601 00:32:02.511,1.41055,1.4107
EUR/USD,20090601 00:32:02.562,1.41055,1.41069
EUR/USD,20090601 00:32:02.759,1.41051,1.41065
EUR/USD,20090601 00:32:02.760,1.41051,1.41067
EUR/USD,20090601 00:32:02.773,1.4105,1.4106
EUR/USD,20090601 00:32:07.514,1.41047,1.4106
EUR/USD,20090601 00:32:07.516,1.41049,1.4106
EUR/USD,20090601 00:32:07.761,1.41049,1.41058
EUR/USD,20090601 00:32:07.770,1.41051,1.41058
EUR/USD,20090601 00:32:08.023,1.41049,1.41058
EUR/USD,20090601 00:32:13.509,1.41047,1.41058
EUR/USD,20090601 00:32:13.510,1.41045,1.41059
EUR/USD,20090601 00:32:19.261,1.41045,1.41056
EUR/USD,20090601 00:32:19.262,1.41043,1.41057
EUR/USD,20090601 00:32:24.758,1.41041,1.41054
EUR/USD,20090601 00:32:24.765,1.41041,1.4105
EUR/USD,20090601 00:32:25.263,1.41041,1.4105
EUR/USD,20090601 00:32:25.285,1.41039,1.4105
EUR/USD,20090601 00:32:25.518,1.41039,1.41048
EUR/USD,20090601 00:32:25.532,1.41041,1.41048
EUR/USD,20090601 00:32:26.538,1.41039,1.41048
EUR/USD,20090601 00:32:26.784,1.41041,1.41048
EUR/USD,20090601 00:32:33.760,1.41041,1.41048
EUR/USD,20090601 00:32:33.764,1.41035,1.41048
EUR/USD,20090601 00:32:33.807,1.41035,1.41049
EUR/USD,20090601 00:32:33.958,1.41035,1.41047
EUR/USD,20090601 00:32:34.262,1.41036,1.41045
EUR/USD,20090601 00:32:34.268,1.41041,1.41045
EUR/USD,20090601 00:32:36.269,1.41036,1.41045
EUR/USD,20090601 00:32:39.514,1.41037,1.41047
EUR/USD,20090601 00:32:39.515,1.41039,1.41045
EUR/USD,20090601 00:32:44.016,1.41039,1.41048
EUR/USD,20090601 00:32:44.025,1.41041,1.41048
EUR/USD,20090601 00:32:46.013,1.41041,1.41049
EUR/USD,20090601 00:32:48.014,1.41042,1.4105
EUR/USD,20090601 00:32:49.259,1.41047,1.4105
EUR/USD,20090601 00:32:49.289,1.41047,1.41054
EUR/USD,20090601 00:32:49.294,1.41047,1.41054
EUR/USD,20090601 00:32:49.763,1.41049,1.41058
EUR/USD,20090601 00:32:49.770,1.41051,1.41058
EUR/USD,20090601 00:32:50.033,1.41049,1.41058
EUR/USD,20090601 00:32:54.259,1.41052,1.41058
EUR/USD,20090601 00:32:54.510,1.41052,1.4106
EUR/USD,20090601 00:32:54.760,1.41047,1.4106
EUR/USD,20090601 00:32:55.262,1.41049,1.4106
EUR/USD,20090601 00:33:01.017,1.41051,1.41058
EUR/USD,20090601 00:33:01.261,1.41051,1.4106
EUR/USD,20090601 00:33:02.011,1.41049,1.4106
EUR/USD,20090601 00:33:02.012,1.41047,1.4106
EUR/USD,20090601 00:33:02.767,1.41046,1.41058
EUR/USD,20090601 00:33:03.510,1.41044,1.41055
EUR/USD,20090601 00:33:05.258,1.41046,1.41055
EUR/USD,20090601 00:33:11.497,1.41046,1.41054
EUR/USD,20090601 00:33:11.508,1.41044,1.41054
EUR/USD,20090601 00:33:11.509,1.41042,1.41054
EUR/USD,20090601 00:33:11.521,1.41042,1.4105
EUR/USD,20090601 00:33:13.259,1.41045,1.4105
EUR/USD,20090601 00:33:13.271,1.41045,1.41053
EUR/USD,20090601 00:33:13.318,1.41045,1.41054
EUR/USD,20090601 00:33:24.012,1.41044,1.41056
EUR/USD,20090601 00:33:24.022,1.41044,1.4105
EUR/USD,20090601 00:33:24.623,1.41044,1.41051
EUR/USD,20090601 00:33:25.026,1.41047,1.41053
EUR/USD,20090601 00:33:25.511,1.41047,1.41054
EUR/USD,20090601 00:33:26.013,1.41048,1.41057
EUR/USD,20090601 00:33:26.017,1.41052,1.41057
EUR/USD,20090601 00:33:26.275,1.41048,1.41057
EUR/USD,20090601 00:33:31.260,1.41052,1.41057
EUR/USD,20090601 00:33:31.512,1.41052,1.41061
EUR/USD,20090601 00:33:31.761,1.41047,1.41062
EUR/USD,20090601 00:33:32.258,1.41048,1.41061
EUR/USD,20090601 00:33:33.513,1.41047,1.41059
EUR/USD,20090601 00:33:40.481,1.41047,1.41055
EUR/USD,20090601 00:33:40.508,1.41047,1.41054
EUR/USD,20090601 00:33:40.515,1.41045,1.41054
EUR/USD,20090601 00:33:40.516,1.41045,1.41051
EUR/USD,20090601 00:33:50.511,1.41043,1.41051
EUR/USD,20090601 00:33:57.511,1.41046,1.41051
EUR/USD,20090601 00:33:57.528,1.41046,1.41053
EUR/USD,20090601 00:33:57.564,1.41046,1.41054
EUR/USD,20090601 00:33:57.762,1.41054,1.41058
EUR/USD,20090601 00:33:57.777,1.41057,1.41058
EUR/USD,20090601 00:33:58.013,1.41058,1.41066
EUR/USD,20090601 00:33:58.014,1.4106,1.41065
EUR/USD,20090601 00:33:58.015,1.4106,1.41069
EUR/USD,20090601 00:33:58.027,1.41062,1.41069
EUR/USD,20090601 00:33:58.514,1.41062,1.4107
EUR/USD,20090601 00:33:58.515,1.41062,1.41069
EUR/USD,20090601 00:33:58.542,1.41054,1.41069
EUR/USD,20090601 00:33:58.547,1.41057,1.41069
EUR/USD,20090601 00:33:58.648,1.41052,1.41069
EUR/USD,20090601 00:33:58.791,1.41057,1.41069
EUR/USD,20090601 00:33:59.014,1.41058,1.41062
EUR/USD,20090601 00:33:59.016,1.41059,1.41061
EUR/USD,20090601 00:33:59.036,1.41062,1.41069
EUR/USD,20090601 00:33:59.074,1.41062,1.41071
EUR/USD,20090601 00:33:59.261,1.41062,1.4107
EUR/USD,20090601 00:33:59.290,1.41059,1.4107
EUR/USD,20090601 00:33:59.326,1.41052,1.4107
EUR/USD,20090601 00:33:59.532,1.41057,1.4107
EUR/USD,20090601 00:33:59.762,1.41057,1.41061
EUR/USD,20090601 00:33:59.763,1.41057,1.41066
EUR/USD,20090601 00:34:03.509,1.41057,1.41064
EUR/USD,20090601 00:34:03.517,1.41052,1.41064
EUR/USD,20090601 00:34:19.258,1.41054,1.41062
EUR/USD,20090601 00:34:19.269,1.41057,1.41062
EUR/USD,20090601 00:34:19.759,1.41058,1.41066
EUR/USD,20090601 00:34:19.770,1.41062,1.41066
EUR/USD,20090601 00:34:20.017,1.41062,1.41068
EUR/USD,20090601 00:34:20.261,1.41062,1.4107
EUR/USD,20090601 00:34:21.007,1.41062,1.41068
EUR/USD,20090601 00:34:25.258,1.41062,1.41065
EUR/USD,20090601 00:34:25.509,1.41062,1.41069
EUR/USD,20090601 00:34:25.512,1.41062,1.4107
EUR/USD,20090601 00:34:25.516,1.41059,1.4107
EUR/USD,20090601 00:34:25.561,1.41057,1.4107
EUR/USD,20090601 00:34:25.760,1.4106,1.41065
EUR/USD,20090601 00:34:25.761,1.41058,1.41066
EUR/USD,20090601 00:34:25.762,1.41062,1.41066
EUR/USD,20090601 00:34:26.011,1.41062,1.41069
EUR/USD,20090601 00:34:26.012,1.41062,1.4107
EUR/USD,20090601 00:34:26.017,1.41059,1.4107
EUR/USD,20090601 00:34:26.070,1.41057,1.4107
EUR/USD,20090601 00:34:30.261,1.4106,1.41065
EUR/USD,20090601 00:34:30.270,1.41062,1.41065
EUR/USD,20090601 00:34:30.511,1.41062,1.41069
EUR/USD,20090601 00:34:30.513,1.41062,1.4107
EUR/USD,20090601 00:34:49.012,1.41062,1.41065
EUR/USD,20090601 00:34:49.014,1.41062,1.41066
EUR/USD,20090601 00:34:57.510,1.41066,1.41069
EUR/USD,20090601 00:34:57.523,1.41067,1.41069
EUR/USD,20090601 00:34:57.760,1.4107,1.41075
EUR/USD,20090601 00:34:57.761,1.41068,1.4108
EUR/USD,20090601 00:34:57.766,1.41072,1.4108
EUR/USD,20090601 00:34:59.260,1.41076,1.41079
EUR/USD,20090601 00:34:59.278,1.41077,1.41079
EUR/USD,20090601 00:35:01.258,1.41078,1.41085
EUR/USD,20090601 00:35:19.777,1.41078,1.41087
EUR/USD,20090601 00:35:25.510,1.41077,1.41087
EUR/USD,20090601 00:35:25.520,1.41074,1.41087
EUR/USD,20090601 00:35:25.571,1.41074,1.41084
EUR/USD,20090601 00:35:25.794,1.41074,1.41083
EUR/USD,20090601 00:35:26.322,1.41074,1.41084
EUR/USD,20090601 00:35:26.502,1.41074,1.41085
EUR/USD,20090601 00:35:26.815,1.41074,1.41083
EUR/USD,20090601 00:35:27.086,1.41074,1.41086
EUR/USD,20090601 00:35:27.761,1.41077,1.41083
EUR/USD,20090601 00:35:27.762,1.41076,1.41084
EUR/USD,20090601 00:35:28.015,1.41077,1.41086
EUR/USD,20090601 00:35:28.034,1.41077,1.41081
EUR/USD,20090601 00:35:28.263,1.41072,1.41081
EUR/USD,20090601 00:35:29.257,1.41074,1.41081
EUR/USD,20090601 00:35:32.757,1.41072,1.41081
EUR/USD,20090601 00:35:37.015,1.41072,1.4108
EUR/USD,20090601 00:35:37.021,1.41067,1.4108
EUR/USD,20090601 00:35:37.514,1.41067,1.41075
